Date;VIX;SMB;HML;MKT;MOM;STR;RVAR;BAB;QMJ;TERM_SPREAD;CREDIT_SPREAD;10Y;3M;OIL;DOLLAR;TED;SKEW;LEVERAGE;TSMOM;MOMCM;MOMEQ;MOMFI;MOMFX;HMLD;ECU;MACVOL;BULL;NEUT;BEAR;BULL_BEAR_SPREAD;BULL_BEAR_RATIO;MOV_AVG_BULL;SP500;HURST
30/04/2010;22,05;3,75;2,06;1,92;2,02;-1,86;6,69;1,472754362;-3,494864519;3,53;2,38;3,42;0,16;2,85339064;-0,060711291;0,19;125,41;0,09383;2,148777005;2,588972479;-2,738650026;4,743733896;2,122753032;2,729526668;70,76;2,04213552;42,424;26,754;30,822;11,602;1,385318634;40,64625;1186,69;0,740757096
31/05/2010;32,07;0,65;-2,2;-7,86;-0,79;0,52;-3,61;-0,537276231;2,421138884;3,15;2,89;3,2;0,16;-14,13813117;3,730950224;0,38;123,13;0,13816;-5,149217469;-9,5663876;-15,50031929;8,328920473;-3,152866944;-1,743166175;221,3;1,965270783;36,715;25,85;37,4375;-0,7225;1,045354804;39,71;1089,41;0,674877057
30/06/2010;34,54;-1,06;-3,82;-5,5;-2,5;-4,87;-8,83;2,261288686;2,616186173;2,79;3,08;3,01;0,18;2,244153035;-0,324797365;0,35;116,87;0,13896;1,177912617;-3,100325573;-4,48402399;9,262204565;5,22285851;-2,602212079;190,92;1,920538102;37,12;26,12;36,76;0,36;1,038773104;36,9175;1030,71;0,727741771
30/07/2010;23,5;-0,04;1,08;6,95;1,56;4,11;2,29;-2,208776277;-1,859626565;2,79;2,91;2,7;0,15;4,38979241;-2,827381883;0,3;119,53;0,09282;-0,8803078;-3,51584329;5,791643024;-0,285095832;-1,258012901;1,941497479;167,86;1,910418499;31,43;25,528;43,044;-11,614;0,782104351;33,5675;1101,6;0,673818061
31/08/2010;26,05;-1,69;-2,17;-4,45;1,05;1;-5,09;1,6272664;1,12036886;2,33;3,01;2,65;0,14;-8,904369854;1,544930118;0,16;115,02;0,07172;5,780775158;2,099043897;-3,713762838;21,25217575;3,504457206;-1,501534693;214,97;1,904049532;30,25;29,675;40,075;-9,825;0,81074643;31,68375;1049,33;0,644359397
30/09/2010;23,7;3,75;-1,83;9,47;1,54;3,29;7,15;-1,186344228;-0,261525145;2,37;3,05;2,54;0,16;11,19299221;-3,56723578;0,13;120,48;0,10021;1,169191852;4,824308307;3,284804662;-4,754069289;-1,310884429;-1,378237976;153,17;1,77966466;42,612;26,37;31,018;11,594;1,466232253;37,95875;1141,2;0,572263997
29/10/2010;21,2;0,9;-1,4;3,89;0,99;-1,34;1,34;2,071063266;0,250980497;2,51;3,15;2,76;0,12;1,825684632;-1,366301188;0,17;116,04;0,20526;2,103197524;7,721889399;2,665377561;-3,89001143;-3,063178222;-1,825728249;239,21;1,602339041;49,245;25,4175;25,335;23,91;1,966469874;47,405;1183,26;0,625864052
30/11/2010;23,54;3,84;0,04;0,81;2,33;-0,95;3,19;-0,49533004;-0,6363125;2,64;3,03;3,29;0,17;3,29117033;2,281962628;0,13;116,71;0,23242;-0,688888049;-1,314891292;0,713093317;-6,307463295;5,598422262;-1,136343072;163,66;1,4406852;48,2975;22,84;28,865;19,4325;1,697677596;48,77125;1180,55;0,632059773
31/12/2010;17,75;1,23;3,45;6,83;-2,1;2,27;1,51;-0,094630121;-4,649360701;3,18;2,68;3,39;0,12;8,64344311;-1,774075577;0,18;120,74;0,13212;4,525918281;8,76245942;7,273358936;-7,514654228;7,036209063;3,8030132;180,76;1,296102813;53,566;23,96;22,474;31,092;2,505779455;51,59875;1257,64;0,610888916
31/01/2011;19,53;-2,24;1,33;1,98;-0,51;-0,09;-2,44;3,042436199;-0,811018302;3,27;2,68;3,58;0,15;0,886408404;-0,906594074;0,15;130,3;0,04544;-0,671276907;3,68789603;-0,656198964;-4,796341912;-4,932110815;1,0825519;114,06;1,061690281;50,2525;23,475;26,27;23,9825;2,066213158;52,3975;1286,12;0,63678529
28/02/2011;18,35;2,02;0,4;4,01;2,09;-0,69;-0,5;0,723112114;-1,410978671;3,27;2,57;3,41;0,15;5,184944137;-0,841639352;0,16;129,37;0,01313;4,161477368;4,769609544;6,46422167;0,017645011;5,707306511;0,199576681;84,82;0,932223947;46,0375;25,09;28,8725;17,165;1,647274373;48,145;1327,22;0,640754494
31/03/2011;17,74;2,15;-1,72;0,43;2,33;-0,86;-0,32;0,402573999;1,274207109;3,38;2,58;3,46;0,09;10,05465608;-1,022272544;0,21;124,64;0,03813;-1,636453741;0,806759439;-5,633551979;-2,008085996;-3,122454816;-1,580132763;81,91;0,697986854;36,16;29,508;34,328;1,832;1,071480773;39,17625;1325,83;0,645542864
29/04/2011;14,75;0,04;-2,28;2,79;0,07;-1,08;0,23;0,537246428;1,429263012;3,28;2,58;3,17;0,04;6,755997001;-2,760425719;0,23;127,45;0,1369;5,135936556;2,561514296;6,091115719;7,566840076;6,934917887;-1,665497555;71,85;0,643890305;38,975;30,6525;30,37;8,605;1,287139318;37,48875;1363,61;0,640391604
31/05/2011;15,45;-1,18;-1,45;-1,48;-0,61;-1,22;-1,46;1,383292433;2,878347269;2,99;2,65;3;0,06;-9,856929694;1,233763124;0,19;123,91;0,22927;-1,224647078;-5,594325076;-4,19346548;10,60930147;-3,07878821;-1,030975257;71,4;0,602680478;29,6325;32,8475;37,52;-7,8875;0,811027377;34,30375;1345,2;0,638224484
30/06/2011;16,52;-0,78;-0,23;-1,87;1,42;-0,93;-1,57;0,310521257;2,891628186;3,15;2,72;3;0,03;-7,088607595;-0,204717504;0,22;122,09;0,34654;-2,422293107;-4,575986042;-3,454337137;-0,148850693;0,196229836;-1,03325564;128,68;0,634200541;31,874;30,168;37,956;-6,082;0,882100991;30,305;1320,64;0,639850457
29/07/2011;25,25;-0,84;-1,96;-2,28;1,1;-1,07;-0,98;-0,343414631;0,687296675;2,72;2,77;2,3;0,1;0,29343953;-0,867729126;0,16;120,65;0,65975;1,875710851;4,164301699;-9,971981115;4,724613157;3,097987296;-1,785631432;291,21;0,757007618;39,695;31,3175;28,99;10,705;1,385728109;35,99625;1292,28;0,642711535
31/08/2011;31,62;-2,84;-1,85;-5,92;-1,05;-1,35;-9,85;0,754556569;5,962815755;2,21;3,25;1,98;0,02;-7,199582027;1,219785322;0,31;120,01;0,97795;2,634213492;2,413247534;-12,04914975;17,68715784;-2,21868853;-2,149150811;152,92;0,827143365;33,1475;23;43,8525;-10,705;0,768510039;36,42125;1218,89;0,631272669
30/09/2011;42,96;-4,08;-0,55;-8,57;-3,29;-9,57;-10,84;2,003713912;6,597059158;1,9;3,3;2,15;0,02;-10,82085351;6,022433013;0,35;114,83;1,13618;-9,458496117;-19,61816759;3,143424089;4,742005568;-13,97447016;-1,99836563;106,29;0,910795901;31,436;26,808;41,754;-10,318;0,780873907;32,82625;1131,42;0,655629895
31/10/2011;29,96;3,32;-0,05;11,56;-0,39;12,21;4,5;-5,967850035;-4,202357597;2,16;3,02;2,01;0,01;17,66414141;-3,037506603;0,42;120,69;1,02361;-1,81187789;0,279518431;-7,34922426;-3,834899164;0,349945627;2,206963431;106,27;0,922638631;38,495;26,0775;35,4175;3,0775;1,156099319;34,0675;1253,3;0,528134253
30/11/2011;27,8;-0,74;-0,24;-0,46;3,02;1,25;-3,24;0,580777981;3,041632973;2,07;3,24;1,98;0,01;7,693958579;2,541889327;0,52;116,56;0,83114;2,466170856;3,815350851;3,129015112;4,809637535;-3,268077895;-1,233400776;90,16;1,041000891;39,8875;29,23;30,8725;9,015;1,345831014;39,19125;1246,96;0,582905185
30/12/2011;23,4;-0,78;2,89;0,33;1,15;-1,54;-5,3;1,246092822;0,87125828;1,87;3,27;1,97;0,02;-1,524511758;1,042277048;0,56;116,21;0,57318;1,318321782;-1,400406982;-0,314608312;9,06009423;-0,406443272;1,489035068;140,77;1,162315923;37,224;29,392;33,378;3,846;1,130695521;38,18625;1257,61;0,581935177
31/01/2012;19,44;2,54;-2,95;5,27;-5,87;6,52;13,31;0,699836175;-3,600569263;1,77;3,24;1,97;0,06;-0,354143479;-2,025832502;0,48;121,96;0,37109;-0,623208665;-0,880943114;-4,321763881;2,260765857;-0,458129088;0,901878368;92,52;1,186939349;48,4125;32,3675;19,215;29,1975;2,567175852;43,34125;1312,41;0,574370671
29/02/2012;18,43;-1,44;0,14;4,32;0,39;-0,34;4,59;2,57206091;-0,979441899;1,9;3,1;2,17;0,08;8,722583266;-0,889084721;0,4;124,59;0,23781;-2,148795717;0,231179184;-5,128294648;-4,195981726;-2,456336478;0,700134318;51,9;1,193179634;45,4625;29,685;24,8525;20,61;1,874123018;46,9375;1365,68;0,593457965
30/03/2012;15,5;-1,29;0,72;2,4;2,42;-0,8;-2,71;3,903013909;0,573060801;2,16;3,07;2,05;0,07;-3,782572149;0,791766343;0,4;124,97;0,21232;0,209847916;2,98219109;0,336489485;-2,781600176;-2,189084174;-0,341191649;131,3;1,181713495;43,47;29,266;27,264;16,206;1,597578228;44,42375;1408,47;0,610909996
30/04/2012;17,15;-1,06;-0,3;-0,64;3,02;-0,46;-5,99;2,885820296;0,53602953;1,85;3,2;1,8;0,1;1,795767812;-0,106014528;0,37;119,83;0,29353;3,649076402;0,762528545;3,581102759;10,84274113;1,680015564;-1,551169797;111,81;1,129589209;31,2825;33,565;35,15;-3,8675;0,927636793;37,24625;1397,91;0,613458731
31/05/2012;24,06;-0,53;0,44;-6,69;6,29;-3,34;-6,03;2,372945872;3,141141858;1,52;3,4;1,62;0,07;-17,48831887;4,783131223;0,4;119,32;0,37736;10,72342152;6,086279845;11,82817112;17,01832171;12,34966748;-1,322387288;108,36;1,024951778;28,574;31,988;39,438;-10,864;0,763006234;28,72875;1310,33;0,584756707
29/06/2012;17,08;0,65;0,34;3,74;-0,25;-0,79;-2,99;1,036187578;-0,587170347;1,58;3,39;1,53;0,09;-1,81439963;-1,875681202;0,37;119,09;0,37642;-6,360187517;-4,323618531;-9,968219901;-7,652409969;-6,327393542;0,425567103;304,81;0,941354383;30,7625;28,7925;40,4475;-9,685;0,77848191;28,815;1362,16;0,566361577
31/07/2012;18,93;-2,42;0,72;1,01;1,86;1,47;-5,43;0,98452715;0,589985472;1,4;3,27;1,68;0,11;3,648775895;-0,072543634;0,33;113,99;0,33864;1,813262411;-2,289908073;-2,439065537;9,127271586;5,285339399;-0,607710503;109,48;0,851331101;28,295;33,4625;38,245;-9,95;0,758174402;29,52875;1379,32;0,582485386
31/08/2012;17,47;0,88;0,24;2,76;-2,32;3,03;4,97;-0,903891924;-0,537892757;1,48;3,21;1,72;0,09;9,550306609;-0,726501526;0,33;120,78;0,2915;-1,74694676;-2,031374476;-2,662325575;-0,785328385;-1,533310458;1,198060762;259,97;0,684527787;36,088;34,142;29,772;6,316;1,240662665;32,6225;1406,58;0,583663766
28/09/2012;15,73;0,96;0,68;2,8;-1,89;-0,19;1,14;0,773764082;-1,220262312;1,55;3,07;1,75;0,1;-4,436612418;-1,446819222;0,26;125,87;0,2191;-3,761180117;-6,212711816;0,533146233;-0,827367817;-5,257158137;1,25116765;159,61;0,599285477;35,78;30,15;34,0725;1,7075;1,051358472;36,63875;1440,67;0,588107712
31/10/2012;18,6;-0,75;3,72;-1,63;0,44;0,25;-1,93;1,996024442;-2,122430275;1,61;2,73;1,65;0,11;-6,454062263;0,359666293;0,2;115,04;0,12092;-1,13961572;-1,703938319;2,272172033;-2,921232999;-0,639725952;3,192379166;141,64;0,492392071;30,5875;29,4875;39,9275;-9,34;0,782095057;33,18375;1412,16;0,581201445
30/11/2012;15,87;-0,09;-0,73;0,65;0,92;0,91;3,82;-1,352802658;1,310013527;1,54;2,95;1,72;0,08;3,096011132;-0,062636503;0,23;117,07;-0,02333;-0,264900134;-3,89506421;0,892795057;4,803010836;0,63691974;-0,945268969;251,56;0,451353785;35,962;23,068;40,97;-5,008;0,89934351;33,5375;1416,18;0,583442801
31/12/2012;18,02;1,72;3,03;1,3;-2,13;0,18;3,14;-1,032464225;-2,435421169;1,73;2,85;1,91;0,05;3,272972669;-0,022392041;0,26;121,27;-0,15468;1,038525071;-2,187672535;6,868972523;-1,930537752;6,334569417;2,837895941;249,99;0,463440888;44,0625;26,0075;29,925;14,1375;1,499398047;40,04;1426,19;0,583348006
31/01/2013;14,28;0,35;1,54;5,33;-0,64;-1,42;2,37;4,400963111;-2,063639949;1,95;2,82;1,98;0,07;6,175125245;-0,313339203;0,23;121,64;-0,23788;0,809576908;2,973104918;13,3464457;-12,30446614;1,286749266;1,146550119;126,24;0,551495552;45,896;26,298;27,802;18,094;1,707338419;45,43875;1498,11;0,564000553
28/02/2013;15,51;-1,06;-0,01;0,96;2,2;-1,19;-4,44;1,870275128;0,491401238;1,78;2,89;1,96;0,11;-5,580059493;1,648714729;0,18;126,86;-0,25315;1,866062035;3,554760911;0,688520859;5,934808771;-5,035988802;-0,111504541;234,74;0,589729222;38,8;29,3525;31,845;6,955;1,244804282;43,24625;1514,68;0,593848432
29/03/2013;12,7;0,72;-0,15;3,71;2;-1,86;2,04;2,350779622;-0,43468399;1,8;2,96;1,76;0,07;5,627376426;0,007584376;0,21;122,93;-0,26087;1,269830131;0,250439358;1,879577386;4,487063228;-0,634034619;-0,273411693;90,71;0,644028487;38,455;28,4125;33,13;5,325;1,183305076;38,6275;1569,19;0,587717635
30/04/2013;13,52;-2,84;-0,02;1,27;1,58;-1,19;0,55;1,681003337;-0,978205955;1,65;2,83;1,93;0,05;-3,877404093;-1,005286993;0,22;119,05;-0,28014;6,076885231;6,397489758;10,39296909;6,872889307;1,336275534;-0,062687295;81,56;0,692901765;27,485;30,0925;42,4225;-14,9375;0,724965966;32,97;1597,57;0,607112286
31/05/2013;16,3;1,41;1,12;2,53;0,08;1,64;3,87;-1,507950022;0,194119055;2,12;2,79;2,3;0,04;-1,594264926;2,444346921;0,24;119,51;-0,3699;-2,224366934;2,96480406;4,132201927;-19,46992549;1,312552869;1,286008558;66,84;0,726418964;39,042;32,178;28,784;10,258;1,428784211;33,7075;1630,74;0,61171082
28/06/2013;16,86;0,88;0,52;-1,52;0,98;0,5;-0,29;2,094014139;1,342491802;2,48;2,83;2,58;0,04;4,990757856;0,74470449;0,23;116,53;-0,50651;0,531472007;3,675858864;-11,33148129;10,22344811;-7,359727506;0,053476586;116,34;0,725895145;32,5425;32,7875;34,6675;-2,125;0,955184435;36,79875;1606,28;0,608096996
31/07/2013;13,45;1,75;-0,24;5,69;1,19;1,94;2,45;1,791997469;-1,066742257;2,56;2,68;2,74;0,04;8,771748136;-0,778752279;0,23;117,85;-0,61156;3,402208044;2,409588349;13,39148422;-2,006234742;3,754636649;0,660876495;77,62;0,709072555;45,9475;32,565;21,4875;24,46;2,17055767;39,245;1685,73;0,566671691
30/08/2013;17,01;0,48;-2,13;-2,53;-0,81;-0,81;4,41;-0,365682619;0,874868788;2,75;2,56;2,81;0,03;2,494525374;1,26514503;0,23;117,48;-0,57973;-0,778663641;-2,819074412;-2,756172251;4,73563376;-1,188532827;-0,879886053;91,16;0,694839669;34,426;34,892;30,686;3,74;1,179691696;39,24125;1632,97;0,545629405
30/09/2013;16,6;2,06;-1,42;3,82;3,28;-0,46;6,79;0,783098302;-0,832425707;2,62;2,75;2,62;0,02;-4,941941477;-1,934903081;0,23;123,46;-0,44526;-1,44524044;-2,131172151;10,96976111;-7,357377136;-2,979813423;-1,39762015;156,8;0,647447331;40,5525;30,41;29,035;11,5175;1,42136176;37,34;1681,55;0,527361166
31/10/2013;13,75;-1,77;0,65;4,09;0,15;-0,14;-5,35;2,930146484;1,544723655;2,53;2,65;2,72;0,04;-5,814521646;-0,204152573;0,2;132,33;-0,3087;2,453962136;-0,422770894;13,41858531;0,286904639;2,331606435;0,757653828;67,75;0,642149292;43,924;30,554;25,524;18,4;1,84802703;43,2875;1756,54;0,540096273
29/11/2013;13,7;0,93;-0,53;2,79;2,02;0,67;-0,32;1,944586072;1,541437711;2,69;2,61;2,9;0,06;-3,797468354;0,968500286;0,18;130,82;-0,21599;3,638301187;2,705795986;2,681050693;3,416225532;6,461831416;-0,527094981;95,19;0,65135171;41,5925;31,6525;26,7525;14,84;1,588295786;43,51875;1805,81;0,578714941
31/12/2013;13,72;-0,54;-0,08;2,64;0,32;1,35;1,44;0,265979022;-1,459461062;2,97;2,33;2,86;0,07;6,147540984;-0,076365147;0,18;133,63;-0,16989;1,936951759;0,628663804;3,966891706;-0,445201634;5,611738883;-0,520109518;130,03;0,564816388;46,6075;29,35;24,0425;22,565;2,015167733;44,1;1848,36;0,592940555
31/01/2014;18,41;1,12;-1,43;-3,42;1,38;0,33;7,37;2,086966035;-3,587136469;2,65;2,4;2,71;0,02;-0,944929892;1,731339838;0,22;128,37;-0,1068;-4,824889445;0,625669073;-8,415063154;-14,9920115;-2,018993975;-0,90189865;44,12;0,609649017;39,2;34,344;26,456;12,744;1,523592125;42,47375;1782,59;0,56441256
28/02/2014;14;0,24;-0,42;4,72;1,6;-0,19;5,67;-0,150415539;-0,772647977;2,61;2,35;2,72;0,05;5,231305775;-0,829503643;0,19;137,17;-0,10349;-0,869465284;-6,430445881;11,74293721;-0,316728393;0,194395739;-0,947570177;71,2;0,82608632;37,485;35,5975;26,92;10,565;1,491016609;37,85625;1859,45;0,522134665
31/03/2014;13,88;-1,54;4,88;0,62;-3,07;2,66;-9,25;1,588163739;1,61925959;2,68;2,26;2,71;0,05;-0,984501413;-0,153303548;0,18;123,25;-0,16942;1,164568827;0,706058762;1,733030922;2,215594056;0,516631721;3,434504527;45,06;0,940996661;37,4475;35,5;27,0525;10,395;1,389558582;37,46625;1872,34;0,5507178
30/04/2014;13,41;-3,63;1,78;0,25;-3,84;-2,1;-8,52;0,249647264;0,326764026;2,64;2,16;2,56;0,03;-1,811380193;-0,375199484;0,19;124,53;-0,24452;-0,072206283;-0,840432985;2,462076931;-1,432693235;1,037395575;2,473677237;35,13;1,054669677;31,39;38,32;30,2925;1,0975;1,068872231;34,41875;1883,95;0,552448591
30/05/2014;11,4;-1,93;-0,57;1,98;1;0,47;-0,34;1,068441082;0,169810635;2,44;2,22;2,6;0,04;2,97774213;-0,137395409;0,19;124,23;-0,25661;-0,268123805;2,210633418;4,581018402;-4,381448255;-4,406393418;-0,443372648;66,44;1,157118617;31,624;42,308;26,064;5,56;1,237748459;31,04;1923,57;0,549426337
30/06/2014;11,57;3,17;0,52;2,81;0,82;-0,52;8,85;-0,395660181;-1,822059397;2,49;2,18;2,54;0,04;2,589815987;-0,591719763;0,19;139,35;-0,17618;2,437488031;2,164959044;0,586109131;2,369809845;4,444398217;-0,263457218;43,97;1,174804775;39,1475;38,68;22,1725;16,975;1,775881461;35,6175;1960,23;0,560256978
31/07/2014;16,95;-4,05;-0,04;-2,06;-0,3;2,66;-3,43;0,919607144;1,10259366;2,55;2,17;2,42;0,03;-6,83306444;1,331354916;0,21;128,71;-0,10058;-0,586154383;-0,609935898;-3,871661455;1,622211647;-0,466857582;0,222892544;87,58;1,163488948;33,852;38,032;28,116;5,736;1,231926654;35,7925;1930,67;0,551943189
29/08/2014;11,98;0,39;-1,01;4,06;1,07;1,61;2,92;1,686947532;-0,282623004;2,32;2,23;2,53;0,03;-2,251196903;0,294769431;0,2;127,01;-0,12655;3,387584129;-0,25192774;4,92821612;15,72160757;-3,850724857;-0,98172818;30,07;1,191006175;42,1825;30,8025;27,0175;15,165;1,733566776;37,435;2003,37;0,514637043
30/09/2014;16,31;-3,72;-2,62;-2,45;0,27;-0,19;-2,99;2,543312844;3,554262827;2,5;2,29;2,3;0,02;-5,002084202;2,956977612;0,22;127,73;-0,1481;3,941104142;9,786982499;-1,11975332;-4,112625983;4,769864827;-2,499051576;41,03;1,14723997;42,2825;32,27;25,4425;16,84;1,675658427;42,2325;1972,29;0,513216274
31/10/2014;14,03;2,59;-3,48;2,03;-0,76;-2,6;0,02;2,07857657;4,277609039;2,34;2,39;2,33;0,01;-11,64984642;0,605171334;0,22;124,75;-0,08022;0,840504789;-3,988631701;-2,629895948;11,43918678;1,619672829;-2,442841238;103,08;1,142433581;43,404;28,766;27,83;15,574;1,650204432;42,685;2018,05;0,496269827
28/11/2014;13,33;-2,21;-2,95;2,22;1,24;-3,29;-2,38;2,477285087;2,796571855;2,16;2,52;2,21;0,02;-17,86689844;1,99314487;0,21;131,89;-0,04174;8,480329611;7,940973113;2,535915544;9,994988191;12,37647303;-3,02161747;38,11;1,090767902;52,9725;27,285;19,7425;33,23;2,767886712;49,18625;2067,56;0,514309635
31/12/2014;19,2;1,82;0,77;-0,2;0,72;-1,01;0,68;0,335985619;0,227361833;2,13;2,51;1,88;0,04;-19,47089947;2,210810427;0,22;133,84;-0,06217;4,584863133;2,923936614;-3,543945375;9,358896208;8,831453388;-0,041736012;127,2;0,81314174;44,345;32,1525;23,5075;20,8375;1,950324504;48,65875;2058,9;0,520634708
30/01/2015;20,97;-1,05;-3,89;-3,47;4,67;-0,42;1,35;2,623151376;-1,085304517;1,66;2,61;1,98;0,02;-9,442462925;3,230505561;0,23;125,36;-0,13681;12,94912388;4,132264353;5,839243431;23,55820712;24,42207978;-3,931320302;65,15;0,606454695;44,034;31,632;24,338;19,696;1,896717754;44,35875;1994,99;0,507439687
27/02/2015;13,34;0,88;-1,35;6,15;-2,31;3,54;1,89;-2,087482604;0,482607488;1,98;2,46;2,04;0,02;3,150912106;0,009186598;0,24;126,4;-0,17242;-2,405418353;-8,874075157;14,30214859;-5,283013234;1,118614504;-0,18840329;116,63;0,597263055;41,97;35,295;22,7325;19,2375;1,981739895;42,03875;2104,5;0,420853726
31/03/2015;15,29;2,53;-0,93;-1,2;2,48;-0,12;1,93;1,47722753;0,102856609;1,91;2,55;1,94;0,03;-4,340836013;1,743872771;0,24;120,35;-0,15327;5,858350222;6,442550981;2,551285019;6,376895368;6,608490366;-2,261200981;88,25;0,688468409;34,2475;39,5975;26,1575;8,09;1,346608515;38,10875;2067,89;0,432582431
30/04/2015;14,55;-2,44;3,37;1,11;-6,84;4,12;-0,16;-2,265690558;-1,113732114;2,04;2,6;2,2;0,01;25,27310924;-1,980271743;0,27;115,96;-0,11338;-6,5851652;-6,754420769;0,019404526;-8,173317671;-9,479582846;4,4190626;39,66;0,870751501;31,696;43,5;24,806;6,89;1,293183211;31,95875;2085,51;0,430825187
